Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
"Have Zhu, Z. and Zheng Yuan co-authored the paper 'Robust image restoration for rotary motion degradations and the motion parameter identification'?",ASK { <https://dblp.org/rec/conf/icip/YuanLZ08> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/3246> . <https://dblp.org/rec/conf/icip/YuanLZ08> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2877> },"ASK {?paper <https://dblp.org/rdf/schema#author>?author.?paper <https://dblp.org/rdf/schema#title> ""Robust image restoration for rotary motion degradations and the motion parameter identification"".?author <https://dblp.org/rdf/schema#name> ""Zhu, Z."".?author <https://dblp.org/rdf/schema#samePersonAs> <https://dblp.org/pid/12/3246>.?author <https://dblp.org/rdf/schema#samePersonAs> <https://dblp.org/pid/56/2877>. }",9.788429383461836e-232,0.8163265306122449,"(0.904866635799408, 0.8905900120735168, 0.8976715207099915)"
Have Hayoung Choi and Seunghyun Oh co-authored the paper 'Innovation Topic Analysis of Technology: The Case of Augmented Reality Patents'?,ASK { <https://dblp.org/rec/journals/access/ChoiOCY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/210/4297> . <https://dblp.org/rec/journals/access/ChoiOCY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/07/1513> },"PREFIX dbpedia-owl: <http://xmlns.com/foaf/0.1/>
PREFIX dblp: <http://dblp.org/rdf/schema#>
ASK {?paper dblp:author?author.
 ?paper dblp:title ""Innovation Topic Analysis of Technology: The Case of Augmented Reality Patents"".
 ?author dbpedia-owl:identifier?id.
  FILTER(?id = <https://dblp.org/pid/210/4297> ||?id = <https://dblp.org/pid/07/1513>) }",1.016127520387007e-231,0.625,"(0.8711270093917847, 0.8325347900390625, 0.8513938188552856)"
Did the author Ruben Grandia publish the paper 'Contact-Implicit Trajectory Optimization for Dynamic Object Manipulation' in the last three years?,ASK { <https://dblp.org/rec/journals/corr/abs-2103-01104> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/212/6098> . <https://dblp.org/rec/journals/corr/abs-2103-01104> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) },"ASK {
  <https://dblp.org/pid/212/6098> <https://dblp.org/rdf/schema#authorOf>?paper.
 ?paper <https://dblp.org/rdf/schema#title> ""Contact-Implicit Trajectory Optimization for Dynamic Object Manipulation"".
 ?paper <https://dblp.org/rdf/schema#yearOfPublication>?y.
  FILTER(?y > YEAR(NOW())-3)
}",0.1566384057330969,0.8709677419354839,"(0.8993241786956787, 0.9027475118637085, 0.901032567024231)"
"Have Fernando M. and Ram\u00F3n, \. S\u00E1nchez not co-authored the paper 'A Model Driven Approach for Generating Code from Security Requirements'?",ASK { <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/2623> . <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/7849> FILTER NOT EXISTS { <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/2623> . <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/7849> } },ASK { <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/2623>. <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/7849> FILTER NOT EXISTS { <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/2623>. <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/7849> } },0.6403113144057488,1.0,"(0.9949181079864502, 0.9958723783493042, 0.9953950047492981)"
"Was the paper 'Fast Convergence in the Double Oral Auction' not co-authored by the authors Li, Y. and Sepehr Assadi?",ASK { <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/37/4190-25> . <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/2903> FILTER NOT EXISTS { <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/37/4190-25> . <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/2903> } },ASK {?paper <https://dblp.org/rdf/schema#reference>?ref.?ref <https://dblp.org/rdf/schema#paper>?paper.?paper <https://dblp.org/rdf/schema#author>?author. FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/37/4190-25>.?paper <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/125/2903> } },2.898489254249353e-78,0.9056603773584906,"(0.8870233297348022, 0.9091769456863403, 0.8979635238647461)"
Has Ming-Wang Cheng not published the paper 'Individual Cell Equalization for Series Connected Lithium-Ion Batteries'?,ASK { <https://dblp.org/rec/journals/ieicet/LeeCYH06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/6180> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ieicet/LeeCYH06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/6180> } },ASK {?paper <https://dblp.org/rdf/schema#author>?author FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/13/6180> } },4.534510024604393e-78,0.8431372549019608,"(0.9022185802459717, 0.9273217916488647, 0.9145979881286621)"
Did Volker Graefe not publish in Mach. Vis. Appl.?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/94/5597> . ?x <https://dblp.org/rdf/schema#publishedIn> 'Mach. Vis. Appl.' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/94/5597> . ?x <https://dblp.org/rdf/schema#publishedIn> 'Mach. Vis. Appl.' } },ASK {?x <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/94/5597>.?x <https://dblp.org/rdf/schema#pub>?y. FILTER (?y!= <https://dblp.org/rec/journals/mmachvisappl/Graefe15> && NOT EXISTS {?x <https://dblp.org/rdf/schema#pub> <https://dblp.org/rec/journals/mmachvisappl/Graefe15> }) },3.0333872372477996e-155,0.7796610169491526,"(0.9286980628967285, 0.9080018401145935, 0.918233335018158)"
"Did Xing, S. and Ziling Fan not co-author the paper 'A Method for LDA-based Sina Weibo Recommendation'?",ASK { <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/263/0334> . <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/3453> FILTER NOT EXISTS { <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/263/0334> . <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/3453> } },"PREFIX dblp: <https://dblp.org/rdf/schema#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>

ASK {?paper <https://dblp.org/rdf/schema#hasAuthors> (?author1?author2 ).
 ?paper <https://dblp.org/rdf/schema#title> ""A Method for LDA-based Sina Weibo Recommendation"".
 ?author1 <https://dblp.org/rdf/schema#name> ""Xing, S."".
 ?author2 <https://dblp.org/rdf/schema#name> ""Ziling Fan"".
  FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#hasAuthors> (?author1?author2 ) } }",1.6122306951029917e-78,0.6825396825396826,"(0.8643840551376343, 0.8465832471847534, 0.8553910851478577)"
Didn't Takashi Namatame publish the paper 'Analysis of the Exposing Media Pattern that Affect Accessing Own Website' in British Computer Society Conference on Human-Computer Interaction?,ASK { <https://dblp.org/rec/conf/hci/KatagiriON20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/231> . <https://dblp.org/rec/conf/hci/KatagiriON20> <https://dblp.org/rdf/schema#publishedIn> 'HCI (14)' FILTER NOT EXISTS { <https://dblp.org/rec/conf/hci/KatagiriON20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/231> . <https://dblp.org/rec/conf/hci/KatagiriON20> <https://dblp.org/rdf/schema#publishedIn> 'HCI (14)' } },"PREFIX db: <https://dblp.org/rdf/schema#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>

ASK {?paper a db:Paper ;
          db:author?author ;
          rdfs:label?title.
  FILTER(?title = ""Analysis of the Exposing Media Pattern that Affect Accessing Own Website""^ &&?author = <https://dblp.org/pid/73/231> && db:inProceedings(?paper, <https://dblp.org/rec/conf/hci/KatagiriON20>) )
}",9.65701126654974e-232,0.7121212121212122,"(0.8496723175048828, 0.806239128112793, 0.8273860812187195)"
Wasn't the paper 'User Generated Agent: Designable Book Recommendation Robot Programmed by Children' not published by the person named Wataru Kayano?,ASK { <https://dblp.org/rec/conf/hai/KudoKSO16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/160/0081> FILTER NOT EXISTS { <https://dblp.org/rec/conf/hai/KudoKSO16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/160/0081> } },ASK {?paper <https://dblp.org/rdf/schema#publishedIn>?conf ; <https://dblp.org/rdf/schema#author>?author. FILTER(?author = <https://dblp.org/pid/160/0081> &&?paper = <https://dblp.org/rec/journals/tvlsi/KudoKSO16> ||?paper = <https://dblp.org/rec/conf/hai/KudoKSO16> ) },1.2882297539194154e-231,0.7592592592592593,"(0.9141492247581482, 0.8933311104774475, 0.9036202430725098)"
"Have Namprempre, Chanathip and Michel Abdalla not co-authored the paper 'On the (Im)possibility of Blind Message Authentication Codes'?",ASK { <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4059> . <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/2285> FILTER NOT EXISTS { <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4059> . <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/2285> } },"ASK {
  <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4059>.
  <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/2285>.
  FILTER NOT EXISTS {
    <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4059>.
    <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/2285>.
  }
}",0.3950256291263603,0.98,"(0.9732041358947754, 0.9588279128074646, 0.9659624695777893)"
Was the paper 'On Existentially First-Order Definable Languages and their Relation to NP' not published by Dietrich Kuske in Electron. Colloquium Comput. Complex.?,ASK { <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/4109> . <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#publishedIn> 'Electron. Colloquium Comput. Complex.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/4109> . <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#publishedIn> 'Electron. Colloquium Comput. Complex.' } },ASK { <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/4109>. <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#publishedIn> 'Electron. Colloquium Comput. Complex.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/4109>. <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#publishedIn> 'Electron. Colloquium Comput. Complex.' } },0.7266548870738482,1.0,"(0.9943799376487732, 0.9961811304092407, 0.9952797293663025)"
Was the paper 'Dual-grid model of MOEA/D for evolutionary constrained multiobjective optimization' not co-authored by Naoki Masuyama and H. Ishibuchi?,ASK { <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/117/7323> . <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/i/HisaoIshibuchi> FILTER NOT EXISTS { <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/117/7323> . <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/i/HisaoIshibuchi> } },ASK {?paper <https://dblp.org/rdf/schema#author>?author. FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/117/7323>.?paper <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/i/HisaoIshibuchi> }. },1.7674074769928493e-78,0.8775510204081632,"(0.8897920250892639, 0.9143862724304199, 0.9019215106964111)"
Has Riccardo Lancellotti not published the paper 'A quantitative methodology based on component analysis to identify key users in social networks'?,ASK { <https://dblp.org/rec/journals/ijsnm/CanaliL12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/l/RiccardoLancellotti> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ijsnm/CanaliL12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/l/RiccardoLancellotti> } },"ASK {
 ?paper <https://dblp.org/rdf/schema#title> ""A quantitative methodology based on component analysis to identify key users in social networks"".
 ?paper <https://dblp.org/rdf/schema#author>?author.
  FILTER NOT EXISTS {?author <https://dblp.org/rdf/schema#sameAs> <https://dblp.org/pid/l/RiccardoLancellotti> }
}",3.084855450252403e-78,0.7692307692307693,"(0.9006479978561401, 0.8919039964675903, 0.8962546586990356)"
Wasn't the paper 'On the impact of traffic statistics on quality of service for networks on chip' published by the author Gian Mario Maggio in ISCAS (3)?,ASK { <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/66/6889> . <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#publishedIn> 'ISCAS (3)' FILTER NOT EXISTS { <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/66/6889> . <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#publishedIn> 'ISCAS (3)' } },ASK { <https://dblp.org/rec/conf/iscas/Maggio03> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/66/6889>. <https://dblp.org/rec/conf/iscas/Maggio03> <https://dblp.org/rdf/schema#publishedIn> 'ISCAS' },1.44629690280297e-155,0.7884615384615384,"(0.914270281791687, 0.9409356117248535, 0.9274113178253174)"
"Has Schoeffel, Stefan U. not published the paper 'Numerical Simulation of Reactive Flow on the IBM ES/3090 Vector Multiprocessor'?",ASK { <https://dblp.org/rec/journals/ibmsj/HebekerMS92> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/06/2487> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ibmsj/HebekerMS92> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/06/2487> } },"PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>
PREFIX dbpedia-resource: <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dblp: <http://dblp.org/rdf/schema#>
ASK {
 ?paper dblp:author?author.
 ?paper dblp:title?title.
  FILTER(?author = <https://dblp.org/pid/06/2487> &&?title = ""Numerical Simulation of Reactive Flow on the IBM ES/3090 Vector Multiprocessor"")
}",3.4450131449970394e-155,0.7164179104477612,"(0.8521809577941895, 0.8175417184829712, 0.8345020413398743)"
"Have Luca De Cicco and Mascolo, S. not co-authored the paper 'Experimental investigation of the google congestion control for real-time flows'?",ASK { <https://dblp.org/rec/conf/sigcomm/CiccoCM13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/89/4748> . <https://dblp.org/rec/conf/sigcomm/CiccoCM13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/68/4757> FILTER NOT EXISTS { <https://dblp.org/rec/conf/sigcomm/CiccoCM13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/89/4748> . <https://dblp.org/rec/conf/sigcomm/CiccoCM13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/68/4757> } },"PREFIX db: <https://dblp.org/rdf/schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
ASK {?paper db:author?author1.
  FILTER NOT EXISTS {?paper db:author?author2.
   ?author1!=?author2.
   ?author1 <https://dblp.org/pid/89/4748>.
   ?author2 <https://dblp.org/pid/68/4757>.
   ?paper <https://dblp.org/rec/conf/sigcomm/CiccoCM13> }
}",2.5751259695884524e-78,0.819672131147541,"(0.8785722255706787, 0.8386033773422241, 0.8581225872039795)"
Did the authors K. M. Awan and Imran Javaid not co-author the paper 'Total vertex irregularity strength of wheel related graphs'?,ASK { <https://dblp.org/rec/journals/ajc/AhmadAJS11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/203/2586> . <https://dblp.org/rec/journals/ajc/AhmadAJS11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/58/4095> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ajc/AhmadAJS11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/203/2586> . <https://dblp.org/rec/journals/ajc/AhmadAJS11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/58/4095> } },"ASK { <https://dblp.org/pid/203/2586> <https://dblp.org/rdf/schema#author>?paper.
?pap",3.0980883026940986e-156,0.6296296296296297,"(0.8370876312255859, 0.8840579986572266, 0.8599319458007812)"
Has the author Yacin N. not published in International Conference on Human Factors in Computing Systems?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/89/7061> . ?x <https://dblp.org/rdf/schema#publishedIn> 'CHI' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/89/7061> . ?x <https://dblp.org/rdf/schema#publishedIn> 'CHI' } },"ASK { <https://dblp.org/pid/89/7061> <https://dblp.org/rdf/schema#author>?paper.?paper <https://dblp.org/rdf/schema#publishedIn> ""International Conference on Human Factors in Computing Systems"" FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#author> <https://dblp.org/pid/89/7061>.?paper <https://dblp.org/rdf/schema#publishedIn> ""International Conference on Human Factors in Computing Systems"" } }",2.4585655092578864e-78,0.9245283018867925,"(0.93822181224823, 0.9292042255401611, 0.9336912035942078)"
Was the paper 'Enhancing the Software Life Cycle of Knowledge-Based Systems Using a Task-Based Specification Methodology' not published by J. Lee?,ASK { <https://dblp.org/rec/journals/ijseke/LeeY93> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/169/5005> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ijseke/LeeY93> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/169/5005> } },"ASK {?paper <https://dblp.org/rdf/schema#author>?author.
 ?paper <https://dblp.org/rec/</string>?title.
  FILTER NOT EXISTS {?paper <https://dblp.org/rdf/schema#author>?author.
   ?author <https://dblp.org/rdf/schema#name> ""J. Lee"".
   ?paper <https://dblp.org/rec/</string> ""Enhancing the Software Life Cycle of Knowledge-Based Systems Using a Task-Based Specification Methodology"".
  } }",1.9630619152052403e-78,0.711864406779661,"(0.8863107562065125, 0.8701450824737549, 0.8781535029411316)"
