Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
"Marco D. Santambrogio and Durelli, G. have which primary affiliations?",SELECT DISTINCT ?answer WHERE { { <https://dblp.org/pid/94/5486> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } UNION { <https://dblp.org/pid/118/5591> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/pid/94/5486> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } UNION { <https://dblp.org/pid/118/5591> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"Kieran Conboy and Power, Ken published which papers?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/60/1802> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/30/8389> } },"SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/60/1802>} UNION
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/30/8389>} 
}",0.5781682559080755,0.9807692307692307,"(0.9745482206344604, 0.962040901184082, 0.9682541489601135)"
"What are the papers that Pablo P. and Altieri, A. published in ISIT?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/44/1416> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ISIT' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/44/9368> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ISIT' } },SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/44/1416> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/44/9368> } FILTER(?answer <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/venue/isit>) },0.520310855335446,0.9090909090909091,"(0.9558563828468323, 0.9577895402908325, 0.9568219184875488)"
Martin H. and Udo Z. published which papers?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/08/7819> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/480> } },"```sparql
SELECT DISTINCT ?paper WHERE { 
  { <https://dblp.org/pid/08/7819> <https://dblp.org/rdf/schema#authored> ?paper } 
UNION
  { <https://dblp.org/pid/99/480> <https://dblp.org/rdf/schema#authored> ?paper }
}
```",5.293728820255506e-78,0.9019607843137255,"(0.9473204612731934, 0.934428870677948, 0.9408304691314697)"
What are all the papers that C. Liu and Fei Yin published in ICFHR?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3006> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ICFHR' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/979> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ICFHR' } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3006> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/979> } FILTER(?answer <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/venue/icfhr>) }
```",0.520310855335446,0.9298245614035088,"(0.9525222182273865, 0.956680178642273, 0.9545966982841492)"
"In IEEE Trans. Instrum. Meas. and CHI Extended Abstracts, what papers did Guo, Lei publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/64/1967-3> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Instrum. Meas.' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'CHI Extended Abstracts' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/64/1967-3> .
{ ?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Instrum. Meas.' } 
UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'CHI Extended Abstracts' }
}
```",0.8942255541978509,0.9821428571428571,"(0.9782595634460449, 0.9644153714179993, 0.9712881445884705)"
What are all the papers that Saeed K. and Christian R. published?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/150/9073> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/3106> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/150/9073> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/3106> } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"In AIM and World Wide Web, what papers did Joseph W. Starr publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/211/6758> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'AIM' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'World Wide Web' } },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/211/6758> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'AIM' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'World Wide Web' } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
What papers did Chieh Tsai publish in Sensors and Intelligent Environments?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/276/4015> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Sensors' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Intelligent Environments' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/276/4015> .
{ ?answer <https://dblp.org/rdf/schema#publishedIn> 'Sensors' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Intelligent Environments' } 
}
```",0.8725129388059689,0.9814814814814815,"(0.9805675745010376, 0.9673503637313843, 0.9739140868186951)"
"List all the primary affiliations of Peaucelle, D. and Sato, Masayuki.",SELECT DISTINCT ?answer WHERE { { <https://dblp.org/pid/73/3329> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } UNION { <https://dblp.org/pid/27/617-3> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/pid/73/3329> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } UNION { <https://dblp.org/pid/27/617-3> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
List all the papers that Burak Kantarci published in CAMAD and ICEIC.,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/33/3823> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'CAMAD' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'ICEIC' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/33/3823> . ?answer <https://dblp.org/rdf/schema#publicationVenue> <https://dblp.org/journals/camad/ > }
UNION
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/33/3823> . ?answer <https://dblp.org/rdf/schema#publicationVenue> <https://dblp.org/journals/iceic/> }
} 
```",0.3423375720396189,0.8867924528301887,"(0.931728184223175, 0.9140477180480957, 0.9228033423423767)"
What publications did the author Wolfgang R. publish in Logic at Botik and J. Am. Medical Informatics Assoc.?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/r/WolfgangReif> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Logic at Botik' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'J. Am. Medical Informatics Assoc.' } },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/r/WolfgangReif> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Logic at Botik' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'J. Am. Medical Informatics Assoc.' } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
What are the papers that Daochen Zha and K. Lai published?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/167/0903> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/7856> } },"SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/167/0903> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/7856> } } 
",1.0,1.0,"(1.0, 1.0, 1.0)"
What are all the papers that Arvind M. Patel and Don Coppersmith published in IBM J. Res. Dev.?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/83/1850> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IBM J. Res. Dev.' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/26/159> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IBM J. Res. Dev.' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/83/1850> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/26/159> } 
FILTER ( ?answer <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/journal/ijrd> )
}
```",0.4190060615875127,0.8524590163934426,"(0.9400486946105957, 0.9436391592025757, 0.9418405294418335)"
What are the primary affiliations of Lin Li and M. E. Abd Elaziz?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/pid/73/2252> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } UNION { <https://dblp.org/pid/168/1975> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { { <https://dblp.org/pid/73/2252> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } UNION { <https://dblp.org/pid/168/1975> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
What papers did Y. Dieudonn\u00E9 publish in International Conference on Principles of Distributed Systems and National Conference of the American Association for Artificial Intelligence?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/1903> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'OPODIS' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'AAAI' } },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/1903> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'International Conference on Principles of Distributed Systems' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'National Conference of the American Association for Artificial Intelligence' } } 
```",0.41305712727098326,1.0,"(0.9704573750495911, 0.9544753432273865, 0.9624000191688538)"
"List all the papers that Paton, Norman W. and Julio C\u00E9sar Cort\u00E9s R\u00EDos published.",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/p/NWPaton> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/182/7034> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/p/NWPaton> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/182/7034> } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
What publications did the author Xiu-Yun Wu publish in J. Intell. Fuzzy Syst. and FRUCT?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/5353> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'J. Intell. Fuzzy Syst.' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'FRUCT' } },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/5353> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'J. Intell. Fuzzy Syst.' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'FRUCT' } } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
What are all the papers that Susanne S. and Diane E. Strode published?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/00/3631> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/5119> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/00/3631> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/5119> } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Zhao, Junhui and Thomson, Douglas published which papers in I2MTC?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/96/5668> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'I2MTC' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/75/3383> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'I2MTC' } },"```sparql
SELECT DISTINCT ?paper WHERE { 
  { <https://dblp.org/pid/96/5668> <https://dblp.org/rdf/schema#authoredBy> ?paper } UNION
  { <https://dblp.org/pid/75/3383> <https://dblp.org/rdf/schema#authoredBy> ?paper } 
 FILTER (REGEX(STR(?paper), ""I2MTC"")) 
} 
```",3.597745766888262e-78,0.819672131147541,"(0.9339103102684021, 0.9143458604812622, 0.9240245223045349)"
"Anthony E. and Yuan, D. published which papers?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/70/6453> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/09/5856-1> } },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy>  <https://dblp.org/pid/70/6453> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/09/5856-1>. } 
```",0.38715519446190366,0.9629629629629629,"(0.9795962572097778, 0.980622410774231, 0.9801090359687805)"
"Zhou, R. and Cao, Jian published which papers?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/95/1664> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/2102> } },"```sparql
SELECT ?paper WHERE {
  ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/95/1664> .
  ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/2102> .
} 
```",6.867755180713321e-155,0.8461538461538461,"(0.9483211636543274, 0.9501504898071289, 0.9492349624633789)"
"Samir D. and Estublier, Jacky published which papers in EWSPT?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/57/4409> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'EWSPT' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/80/4499> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'EWSPT' } },"```sparql
SELECT DISTINCT ?paper WHERE {
  { <https://dblp.org/pid/57/4409> <https://dblp.org/rdf/schema#authoredBy> ?paper } 
UNION
  { <https://dblp.org/pid/80/4499> <https://dblp.org/rdf/schema#authoredBy> ?paper }
} FILTER ( EXISTS { ?paper <https://dblp.org/rdf/schema#inPublication> <https://dblp.org/conf/ewspt/> }) 
```",4.0568939648332573e-78,0.8947368421052632,"(0.9255381226539612, 0.9166120886802673, 0.9210534691810608)"
What are the papers that Samuel Coogan and Calin Belta published?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/11046> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/3295> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/11046> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/3295> } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Fan Li and Yao, Haishen published which papers in IEEE Access?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/237> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE Access' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/36/1207> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE Access' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
  ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/237> . 
  ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/36/1207> .
  ?paper <https://dblp.org/rdf/schema#publishedIn> ?answer .
  FILTER regex(?answer, ""IEEE Access"")
} 
```",0.22516185673000155,0.8305084745762712,"(0.943053126335144, 0.9241921901702881, 0.933527410030365)"
"List all the papers that Pan, Y. published in SPAWC and Br. J. Educ. Technol..",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/16/8515> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'SPAWC' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Br. J. Educ. Technol.' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/16/8515> .
{ ?answer <https://dblp.org/rdf/schema#publishedIn> 'SPAWC' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Br. J. Educ. Technol.' } 
}
```",0.8843865924896842,0.9811320754716981,"(0.9798235297203064, 0.9667749404907227, 0.973255455493927)"
"List all the papers that Moore, M. and Castillo, Oscar published.",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/06/1301> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/6497> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/06/1301> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/6497> } }
```",1.0,1.0,"(1.0000001192092896, 1.0000001192092896, 1.0000001192092896)"
List all the papers that Juan H. Sossa Azuela and Ricardo Barr\u00F3n published.,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s/JuanHumbertoSossaAzuela> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/751> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s/JuanHumbertoSossaAzuela> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/751> } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
List all the papers that L. Bermingham and I. Lee published in Int. J. Geogr. Inf. Sci..,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/140/0746> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Geogr. Inf. Sci.' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/l/IckjaiLee> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Geogr. Inf. Sci.' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/140/0746> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/l/IckjaiLee> }
?answer <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Geogr. Inf. Sci.' .
} 
```",0.5484531815308662,0.9818181818181818,"(0.9622581601142883, 0.9612889289855957, 0.9617733359336853)"
