Question,GT SPARQL,Generated SPARQL,BLEU,Jaccard,BERTScore
"Which publications did Eric J. Pauwels write with the author from Centrum Wiskunde & Informatica, Amsterdam, The Netherlands?","SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/30/3284> . ?answer <https://dblp.org/rdf/schema#authoredBy> ?y . ?y <https://dblp.org/rdf/schema#primaryAffiliation> 'Centrum Wiskunde & Informatica, Amsterdam, The Netherlands' }","SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/30/3284> . ?answer <https://dblp.org/rdf/schema#authoredBy> ?y . ?y <https://dblp.org/rdf/schema#primaryAffiliation> 'Centrum Wiskunde & Informatica, Amsterdam, The Netherlands' }",1.0,1.0,"(1.0, 1.0, 1.0)"
"In the last eight years, which papers did Lessiter, Jane publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/3759> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-8) },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/3759> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-8) },1.0,1.0,"(1.0, 1.0, 1.0)"
List the venues in which Svetlana Mamykina published.,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/9813> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },SELECT DISTINCT ?venue WHERE { ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/9813> . ?paper <https://dblp.org/rdf/schema#publishedIn> ?venue },4.648174375417067e-78,0.94,"(0.9818310141563416, 0.9834619760513306, 0.9826458096504211)"
"In ICANNGA, which paper written by Francisco Sandoval with Mart\u00EDn, F. Javier Mar\u00EDn was published?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/82/6914-1> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/38/6427> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ICANNGA' },SELECT DISTINCT ?paper WHERE { ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/82/6914-1> . ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/38/6427> . ?paper <https://dblp.org/rdf/schema#publishedIn> 'ICANNGA' },6.422582854448262e-78,0.9814814814814815,"(0.9930148720741272, 0.9930148720741272, 0.9930148720741272)"
Which papers did John C. Collins publish in IBM J. Res. Dev.?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/25/3807> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IBM J. Res. Dev.' },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/25/3807> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IBM J. Res. Dev.' },1.0,1.0,"(1.0, 1.0, 1.0)"
What are the papers written by Vivien H. and Maria Zenios together?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/9374> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/9520> },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/9374> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/9520> },1.0,1.0,"(1.0, 1.0, 1.0)"
"In the last 9 years, which papers did Reyes J. publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/20/5153> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-9) },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/20/5153> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-9) },1.0,1.0,"(1.0, 1.0, 1.0)"
Which papers did the author Bradly G. Wouters publish in the last 2 years?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/11477> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-2) },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/11477> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-2) },1.0,1.0,"(1.0, 1.0, 1.0)"
"Which venues has Sela, M. published in?",SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/172/8403> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/172/8403> },0.35049007520298736,0.98,"(0.9539129734039307, 0.9769601821899414, 0.9652990698814392)"
"In the last two years, which papers did Atsushi Shibai publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/244/4340> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-2) },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/244/4340> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-2) },1.0,1.0,"(1.0, 1.0, 1.0)"
"Find the paper written by Kuzic, J. with Al-Alawi, Aisha that was published in ITI.",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/27/4207> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/1901> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ITI' },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/27/4207> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/1901> . ?answer <https://dblp.org/rdf/schema#publishedIn> ""ITI"" }",0.8843946454355334,0.96,"(0.9990566968917847, 0.9990566968917847, 0.9990566968917847)"
"Mention the paper written by Junxian He with Neubig, Graham that was published in ACL (1).",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/188/6127> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/03/8155> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ACL (1)' },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/188/6127> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/03/8155> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ACL (1)' },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"List the papers published by Katzper, Meyer in the last three years.",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3382> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-3) },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3382> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-3) },1.0,1.0,"(1.0, 1.0, 1.0)"
In which conferences or journals has Olusegun O. published papers?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/9606> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/9606> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },1.0,1.0,"(1.0, 1.0, 1.0)"
What are the publications written by the authors Amr Tolba and Abdulaziz Alarifi in collaboration?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/167/0653> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/165/5231> },SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/167/0653> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/165/5231> } },0.4924790605054523,0.9607843137254902,"(0.9876610636711121, 0.9833937883377075, 0.9855228662490845)"
"With which other authors has the author Aila, T. written papers?",SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/95/2789> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/95/2789>) },SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/95/2789> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/95/2789>) },1.0,1.0,"(1.0, 1.0, 1.0)"
"Mention the papers published by Hauser, K. with the author from Duke University, Durham, NC, USA.","SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/7188> . ?answer <https://dblp.org/rdf/schema#authoredBy> ?y . ?y <https://dblp.org/rdf/schema#primaryAffiliation> 'Duke University, Durham, NC, USA' }","SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/7188> . ?answer <https://dblp.org/rdf/schema#authoredBy> ?y . ?y <https://dblp.org/rdf/schema#primaryAffiliation> 'Duke University, Durham, NC, USA' }",1.0,1.0,"(1.0, 1.0, 1.0)"
"In Theory of Cryptography Conference, which papers did Malkin, T. publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/TalMalkin> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'TCC' },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/TalMalkin> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Theory of Cryptography Conference' },0.6668954865619205,1.0,"(0.9848326444625854, 0.976873517036438, 0.9808369278907776)"
"In the last 7 years, which papers did Hiroki Nishiyama publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/04/5689> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-7) },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/04/5689> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-7) },1.0,1.0,"(1.0, 1.0, 1.0)"
"In the last 4 years, which papers did G\u00F3mez, S. publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/75/6382> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-4) },SELECT DISTINCT ?paper WHERE { ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/75/6382> . ?paper <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-4) },0.27185767527364996,0.9824561403508771,"(0.9911621809005737, 0.9896805286407471, 0.9904208183288574)"
List the venues in which Kyungsook K. published.,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/2758> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },SELECT DISTINCT ?venue WHERE { ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/2758> . ?paper <https://dblp.org/rdf/schema#publishedIn> ?venue },4.648174375417067e-78,0.9387755102040817,"(0.9817232489585876, 0.983394205570221, 0.982558012008667)"
"What are the publications written by the authors E. Hattab and Al-Khatib, A. M. in collaboration?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/23/2996> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/75/6935> },SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/23/2996> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/75/6935> } },0.4924790605054523,0.96,"(0.9879270792007446, 0.9836458563804626, 0.9857818484306335)"
"With which other authors has Aubert, G. written papers?",SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/74/7640> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/74/7640>) },SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/74/7640> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/74/7640>) },1.0,1.0,"(1.0, 1.0, 1.0)"
Who are the co-authors of H. Yan?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/158/3388> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/158/3388>) },SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/158/3388> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/158/3388>) },1.0,1.0,"(1.0, 1.0, 1.0)"
Mention the co-authors of Junaid Baber.,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/122/2676> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/122/2676>) },SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/122/2676> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/122/2676>) },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Which papers did the author M. Mart\u00EDn publish in the last 3 years?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/8802> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-3) },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/8802> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-3) },1.0,1.0,"(1.0, 1.0, 1.0)"
With which other authors has the author Alyssa M. Adams written papers?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/146/0887> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/146/0887>) },SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/146/0887> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/146/0887>) },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"What publications did Sakauchi, Hideki publish in J. Netw. Syst. Manag.?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/29/9425> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'J. Netw. Syst. Manag.' },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/29/9425> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'J. Netw. Syst. Manag.' },1.0,1.0,"(1.0, 1.0, 1.0)"
"In GRMSE, which paper written by Jiahua Zhang with He, Z. was published?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/66/8999> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/7404> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'GRMSE (1)' },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/66/8999> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/7404> },0.6334742655307863,0.8888888888888888,"(0.9659473299980164, 0.9882394671440125, 0.9769662618637085)"
"What are the titles of the papers that Eick, Angela A. published in the last 7 years and in which venues?",SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/155/2756> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/155/2756> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
List the co-authors of Bernhard Fr\u00F6mel in the last 3 years and where are they affiliated.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/118/7234> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER(?firstanswer != <https://dblp.org/pid/118/7234>) . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT ?coauthor ?affiliation WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/118/7234> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#authoredBy> ?coauthor FILTER(?coauthor != <https://dblp.org/pid/118/7234>) . ?coauthor <https://dblp.org/rdf/schema#primaryAffiliation> ?affiliation },0.6134588734928768,0.9830508474576272,"(0.9813891649246216, 0.9825373888015747, 0.9819629192352295)"
List the venues in which Matt Rowe published papers in the last six years and the titles of these papers.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/247/9429> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-6) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/247/9429> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-6) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)"
List the titles of the papers that Fangyi W. published in the last 9 years and in which venues.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/190/8847> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-9) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/190/8847> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-9) . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)"
What are the titles of the papers that Alok N. Choudhary published and in which venues?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/c/AlokNChoudhary> . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },SELECT DISTINCT ?firstanswer ?secondanswer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/c/AlokNChoudhary> . ?x <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . ?x <https://dblp.org/rdf/schema#title> ?secondanswer },1.0,1.0,"(1.0, 1.0, 1.0)"
