Question,GT SPARQL,Generated SPARQL,BLEU,Jaccard,BERTScore
In which conferences or journals has S. A. DeLoach published papers?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/d/ScottADeLoach> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/d/ScottADeLoach> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",0.8507331335123524,0.9361702127659575,"(0.975907027721405, 0.947944700717926, 0.9617226123809814)"
"In the last 7 years, which papers did Robertson, N. publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/26/7169> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-7) },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/26/7169> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-7) }
```",0.878187983790713,0.9482758620689655,"(0.9802953004837036, 0.9589723348617554, 0.9695165753364563)"
Mention the co-authors of Chang Yun Park.,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/08/3987> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/08/3987>) },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/08/3987> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/08/3987>) } 
```",0.878187983790713,0.9464285714285714,"(0.9750978350639343, 0.9518623352050781, 0.9633399248123169)"
Find the paper written by Ehab M. Almetwally with Manal M. Yousef that was published in Symmetry.,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/287/7044> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/308/9582> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Symmetry' },"```sparql
SELECT DISTINCT ?answer WHERE { 
  { <https://dblp.org/pid/287/7044> <https://dblp.org/rdf/schema#authoredBy> ?paper .
    <https://dblp.org/pid/308/9582> <https://dblp.org/rdf/schema#authoredBy> ?paper } 
  ?paper <https://dblp.org/rdf/schema#publishedIn> ?answer .
  FILTER(?answer = <https://dblp.org/journal/symmetry>)
} 
```",0.1905195539361548,0.847457627118644,"(0.9433897733688354, 0.9047746658325195, 0.9236788153648376)"
Mention the paper written by Ju-Han Park with Chan-Su Yang that was published in IEEE International Geoscience and Remote Sensing Symposium.,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/229/5178> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/8951> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IGARSS' },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/229/5178> .
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/8951> .
?answer <https://dblp.org/rdf/schema#publishedIn> 'IEEE International Geoscience and Remote Sensing Symposium' 
}
```",0.5824621545691198,0.9272727272727272,"(0.9514187574386597, 0.9185742139816284, 0.9347080588340759)"
What publications did Dan Roth publish in International Conference on Machine Learning?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/r/DanRoth> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ICML' },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/r/DanRoth> .
{ ?answer <https://dblp.org/rdf/schema#publishedIn> 'ICML' }
} 
```",0.630190855592386,0.9361702127659575,"(0.9705592393875122, 0.9333668947219849, 0.9515997767448425)"
"In ISOCC, which papers did Yoshifumi Nishio publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/98/5701> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ISOCC' },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/98/5701> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'ISOCC' } } 
",0.6997522298221912,0.9803921568627451,"(0.993331253528595, 0.9951112866401672, 0.994220495223999)"
Which papers did the authors Pei-Hsun Emma Liu and Ming-Kuan T. co-write?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/170/2243> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/7327> },"SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/170/2243> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/7327> } 
",1.0,0.9795918367346939,"(1.0, 1.0, 1.0)"
What publications did Hassen Mekki publish in SSD?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/35/1889> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'SSD' },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/35/1889> .
{ ?answer <https://dblp.org/rdf/schema#publishedIn> 'SSD' } 
}
```",0.630190855592386,0.9411764705882353,"(0.9699580669403076, 0.9316216111183167, 0.9504034519195557)"
In which conferences or journals has M. J. published papers?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/18/2945> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/18/2945> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",0.8507331335123524,0.9423076923076923,"(0.9763994216918945, 0.947529673576355, 0.961747944355011)"
"In Genetic and Evolutionary Computations, which papers did the author Duc Manh Nguyen publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/92/9457> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'GECCO (Companion)' },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/92/9457> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",0.35630548449868954,0.8392857142857143,"(0.950279951095581, 0.9345874190330505, 0.9423683285713196)"
"Mention the paper written by Rajan, Kanaka with Guillaume L. that was published in CoRR.",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/94/10452> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/31/10384> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoRR' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/94/10452> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/31/10384> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } 
```",0.8852140475440834,0.9444444444444444,"(0.9786957502365112, 0.9588586091995239, 0.9686756134033203)"
"Which publications did Eric J. Pauwels write with the author from Centrum Wiskunde & Informatica, Amsterdam, The Netherlands?","SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/30/3284> . ?answer <https://dblp.org/rdf/schema#authoredBy> ?y . ?y <https://dblp.org/rdf/schema#primaryAffiliation> 'Centrum Wiskunde & Informatica, Amsterdam, The Netherlands' }","```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/30/3284> . ?answer <https://dblp.org/rdf/schema#authoredBy> ?y . ?y <https://dblp.org/rdf/schema#primaryAffiliation> 'Centrum Wiskunde & Informatica, Amsterdam, The Netherlands' } 
```",0.9146912192286945,0.9454545454545454,"(0.9807690978050232, 0.9613823890686035, 0.9709789752960205)"
"In the last eight years, which papers did Lessiter, Jane publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/3759> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-8) },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/3759> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-8) } 
```",0.878187983790713,0.9482758620689655,"(0.9804536700248718, 0.9554842710494995, 0.967807948589325)"
List the venues in which Svetlana Mamykina published.,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/9813> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/9813> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",0.8507331335123524,0.9423076923076923,"(0.9771203398704529, 0.9479854702949524, 0.9623324275016785)"
"In ICANNGA, which paper written by Francisco Sandoval with Mart\u00EDn, F. Javier Mar\u00EDn was published?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/82/6914-1> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/38/6427> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ICANNGA' },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/82/6914-1> .
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/38/6427> .
?answer <https://dblp.org/rdf/schema#publishedIn> 'ICANNGA' 
} 
```",0.8852140475440834,0.9473684210526315,"(0.9575634002685547, 0.9297041893005371, 0.9434281587600708)"
Which papers did John C. Collins publish in IBM J. Res. Dev.?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/25/3807> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IBM J. Res. Dev.' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/25/3807> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'IBM J. Res. Dev.' } } 
```",0.674945488826271,0.9454545454545454,"(0.9747042059898376, 0.9493591785430908, 0.9618647694587708)"
What are the papers written by Vivien H. and Maria Zenios together?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/9374> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/9520> },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/9374> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/9520> }
```",0.8507331335123524,0.9444444444444444,"(0.9745150804519653, 0.9536916613578796, 0.9639909863471985)"
"In the last 9 years, which papers did Reyes J. publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/20/5153> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-9) },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/20/5153> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-9) } 
```",0.878187983790713,0.9491525423728814,"(0.9803063273429871, 0.9554976224899292, 0.9677430391311646)"
Which papers did the author Bradly G. Wouters publish in the last 2 years?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/11477> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-2) },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/11477> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-2) } 
```",0.878187983790713,0.9482758620689655,"(0.9806326627731323, 0.9556387662887573, 0.9679743647575378)"
"Which venues has Sela, M. published in?",SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/172/8403> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/172/8403> . ?answer a <https://dblp.org/rdf/schema#Publication>} 
```",0.3661926362999429,0.9074074074074074,"(0.953255295753479, 0.9291664958000183, 0.9410567879676819)"
"In the last two years, which papers did Atsushi Shibai publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/244/4340> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-2) },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/244/4340> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-2) } 
```",0.878187983790713,0.9473684210526315,"(0.9809316396713257, 0.9559590816497803, 0.9682843685150146)"
"Find the paper written by Kuzic, J. with Al-Alawi, Aisha that was published in ITI.",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/27/4207> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/1901> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ITI' },"```sparql
SELECT DISTINCT ?answer WHERE { 
  ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/27/4207> . 
  ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/1901> .
 ?answer <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/venue/iti> 
}
```",0.782878563712303,0.9056603773584906,"(0.9500327706336975, 0.9229286909103394, 0.936284601688385)"
"Mention the paper written by Junxian He with Neubig, Graham that was published in ACL (1).",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/188/6127> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/03/8155> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ACL (1)' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/188/6127> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/03/8155> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ACL' }
```",0.782878563712303,0.9122807017543859,"(0.9740684628486633, 0.9610188603401184, 0.9674996733665466)"
"List the papers published by Katzper, Meyer in the last three years.",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3382> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-3) },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/24/3382> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-3) } 
```",0.878187983790713,0.9473684210526315,"(0.9800859689712524, 0.9552818536758423, 0.9675249457359314)"
In which conferences or journals has Olusegun O. published papers?,SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/9606> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/9606> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",0.8507331335123524,0.9411764705882353,"(0.9771276712417603, 0.9480136632919312, 0.9623505473136902)"
What are the publications written by the authors Amr Tolba and Abdulaziz Alarifi in collaboration?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/167/0653> . ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/165/5231> },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/167/0653> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/165/5231> } }
```",0.435949382480739,0.9074074074074074,"(0.9732480049133301, 0.9487193822860718, 0.9608271718025208)"
"With which other authors has the author Aila, T. written papers?",SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/95/2789> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/95/2789>) },"```sparql
SELECT DISTINCT ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/95/2789> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/95/2789>) }
```",0.878187983790713,0.9464285714285714,"(0.9763992428779602, 0.9572832584381104, 0.9667468070983887)"
"Mention the papers published by Hauser, K. with the author from Duke University, Durham, NC, USA.","SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/7188> . ?answer <https://dblp.org/rdf/schema#authoredBy> ?y . ?y <https://dblp.org/rdf/schema#primaryAffiliation> 'Duke University, Durham, NC, USA' }","```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/61/7188> . ?answer <https://dblp.org/rdf/schema#authoredBy> ?y . ?y <https://dblp.org/rdf/schema#primaryAffiliation> 'Duke University, Durham, NC, USA' } 
```",0.9067110266941047,0.9454545454545454,"(0.9808024168014526, 0.9601528644561768, 0.9703677892684937)"
"In Theory of Cryptography Conference, which papers did Malkin, T. publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/TalMalkin> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'TCC' },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/TalMalkin> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Theory of Cryptography Conference' } } 
```",0.4104424101861004,0.9375,"(0.9655066132545471, 0.9349883794784546, 0.9500024318695068)"
"In the last 7 years, which papers did Hiroki Nishiyama publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/04/5689> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-7) },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/04/5689> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-7) }
```",0.878187983790713,0.95,"(0.9800997972488403, 0.9588769674301147, 0.9693722724914551)"
"In the last 4 years, which papers did G\u00F3mez, S. publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/75/6382> . ?answer <https://dblp.org/rdf/schema#yearOfPublication> ?y FILTER(?y > YEAR(NOW())-4) },"```sparql
SELECT DISTINCT ?x WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/75/6382> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-4) } 
```",0.24065223308491276,0.9180327868852459,"(0.969243586063385, 0.9451960325241089, 0.9570687413215637)"
