,Unnamed: 0,Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore,answer,gt_answer,metrics
149,391,Has T. Zeugmann published the paper 'Obituary R\u016Bsi\u0146\u0161 M\u0101rti\u0146\u0161 Freivalds (1942-2016)' in Bull. EATCS?,ASK { <https://dblp.org/rec/journals/eatcs/Zeugmann16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/z/TZeugmann> . <https://dblp.org/rec/journals/eatcs/Zeugmann16> <https://dblp.org/rdf/schema#publishedIn> 'Bull. EATCS' },ASK { <https://dblp.org/rec/journals/eatcs/Zeugmann16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/z/TZeugmann> . <https://dblp.org/rec/journals/eatcs/Zeugmann16> <https://dblp.org/rdf/schema#publishedIn> 'Bull. EATCS' },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
150,392,Did the author V. Zachariou publish the paper 'The Fusiform and Occipital Face Areas Can Process a Nonface Category Equivalently to Faces'?,ASK { <https://dblp.org/rec/journals/jocn/ZachariouSU18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/141/4058> },ASK { <https://dblp.org/pid/141/4058> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/jocn/ZachariouSU18> <https://dblp.org/rdf/schema#authoredBy> ?x },9.013778876140907e-155,0.9523809523809524,"(0.9590444564819336, 0.9357308149337769, 0.9472442269325256)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
151,393,Did Alexandre J. T. Santos publish the paper 'Intelligent Hierarchical Intrusion Detection System for VANETs' in the last seven years?,ASK { <https://dblp.org/rec/conf/icumt/GoncalvesMS21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/169/1590> . <https://dblp.org/rec/conf/icumt/GoncalvesMS21> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) },ASK { <https://dblp.org/rec/conf/icumt/GoncalvesMS21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/169/1590> . <https://dblp.org/rec/conf/icumt/GoncalvesMS21> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) },1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
152,394,Did A. El-Saddik publish the paper 'Devising Digital Twins DNA Paradigm for Modeling ISO-Based City Services' in the last 2 years?,ASK { <https://dblp.org/rec/journals/sensors/BadawiLE21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/06/1887> . <https://dblp.org/rec/journals/sensors/BadawiLE21> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) },ASK { <https://dblp.org/rec/journals/sensors/BadawiLE21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/06/1887> . <https://dblp.org/rec/journals/sensors/BadawiLE21> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
153,395,"Have Liang, S. and Sha, Wanli co-authored the paper 'Unification Protection Design for a Certain Type of Vehicle-Borne Server'?",ASK { <https://dblp.org/rec/conf/nccet/SunCSL16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/222/0454> . <https://dblp.org/rec/conf/nccet/SunCSL16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/223/2202> },ASK { <https://dblp.org/rec/conf/nccet/SunCSL16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/222/0454> . <https://dblp.org/rec/conf/nccet/SunCSL16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/223/2202> },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
154,396,Did the author Valentina Rao publish the paper 'Heuristic Evaluation of Persuasive Game Systems in a Behavior Change Support Systems Perspective: Elements for Discussion' in the last three years?,ASK { <https://dblp.org/rec/conf/persuasive/Rao14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/3350> . <https://dblp.org/rec/conf/persuasive/Rao14> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) },ASK { <https://dblp.org/rec/conf/persuasive/Rao14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/3350> . <https://dblp.org/rec/conf/persuasive/Rao14> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
155,397,"Have Zhu, Z. and Zheng Yuan co-authored the paper 'Robust image restoration for rotary motion degradations and the motion parameter identification'?",ASK { <https://dblp.org/rec/conf/icip/YuanLZ08> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/3246> . <https://dblp.org/rec/conf/icip/YuanLZ08> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2877> },"ASK { 
<https://dblp.org/rec/conf/icip/YuanLZ08> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/3246> . 
<https://dblp.org/rec/conf/icip/YuanLZ08> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2877> 
}",1.0,0.9777777777777776,"(0.9830115437507629, 0.9718679189682007, 0.9774079322814941)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
156,398,Have Hayoung Choi and Seunghyun Oh co-authored the paper 'Innovation Topic Analysis of Technology: The Case of Augmented Reality Patents'?,ASK { <https://dblp.org/rec/journals/access/ChoiOCY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/210/4297> . <https://dblp.org/rec/journals/access/ChoiOCY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/07/1513> },ASK { <https://dblp.org/rec/journals/access/ChoiOCY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/210/4297> . <https://dblp.org/rec/journals/access/ChoiOCY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/07/1513> },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
157,399,Did the author Ruben Grandia publish the paper 'Contact-Implicit Trajectory Optimization for Dynamic Object Manipulation' in the last three years?,ASK { <https://dblp.org/rec/journals/corr/abs-2103-01104> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/212/6098> . <https://dblp.org/rec/journals/corr/abs-2103-01104> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) },ASK { <https://dblp.org/rec/journals/corr/abs-2103-01104> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/212/6098> . <https://dblp.org/rec/journals/corr/abs-2103-01104> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
158,400,"Have Fernando M. and Ram\u00F3n, \. S\u00E1nchez not co-authored the paper 'A Model Driven Approach for Generating Code from Security Requirements'?",ASK { <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/2623> . <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/7849> FILTER NOT EXISTS { <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/2623> . <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/7849> } },ASK { <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/2623> . <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/7849> FILTER NOT EXISTS { <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/2623> . <https://dblp.org/rec/conf/sis/RamonMMA09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/7849> } },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
159,401,"Was the paper 'Fast Convergence in the Double Oral Auction' not co-authored by the authors Li, Y. and Sepehr Assadi?",ASK { <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/37/4190-25> . <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/2903> FILTER NOT EXISTS { <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/37/4190-25> . <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/2903> } },ASK { <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/37/4190-25> . <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/2903> FILTER NOT EXISTS { <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/37/4190-25> . <https://dblp.org/rec/journals/teco/AssadiKLV17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/2903> } },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
160,402,Has Ming-Wang Cheng not published the paper 'Individual Cell Equalization for Series Connected Lithium-Ion Batteries'?,ASK { <https://dblp.org/rec/journals/ieicet/LeeCYH06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/6180> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ieicet/LeeCYH06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/6180> } },ASK { <https://dblp.org/rec/journals/ieicet/LeeCYH06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/6180> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ieicet/LeeCYH06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/6180> } },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
161,403,Did Volker Graefe not publish in Mach. Vis. Appl.?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/94/5597> . ?x <https://dblp.org/rdf/schema#publishedIn> 'Mach. Vis. Appl.' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/94/5597> . ?x <https://dblp.org/rdf/schema#publishedIn> 'Mach. Vis. Appl.' } },"ASK { 
  <https://dblp.org/pid/94/5597> <https://dblp.org/rdf/schema#authoredBy> ?x . 
  ?x <https://dblp.org/rdf/schema#publishedIn> 'Mach. Vis. Appl.' . 
}",0.1777850177384222,0.8235294117647058,"(0.9230884909629822, 0.9170113205909729, 0.9200398325920105)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
162,404,"Did Xing, S. and Ziling Fan not co-author the paper 'A Method for LDA-based Sina Weibo Recommendation'?",ASK { <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/263/0334> . <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/3453> FILTER NOT EXISTS { <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/263/0334> . <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/3453> } },ASK { <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/263/0334> . <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/3453> FILTER NOT EXISTS { <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/263/0334> . <https://dblp.org/rec/conf/bdet/XingF20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/3453> } },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
163,405,Didn't Takashi Namatame publish the paper 'Analysis of the Exposing Media Pattern that Affect Accessing Own Website' in British Computer Society Conference on Human-Computer Interaction?,ASK { <https://dblp.org/rec/conf/hci/KatagiriON20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/231> . <https://dblp.org/rec/conf/hci/KatagiriON20> <https://dblp.org/rdf/schema#publishedIn> 'HCI (14)' FILTER NOT EXISTS { <https://dblp.org/rec/conf/hci/KatagiriON20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/231> . <https://dblp.org/rec/conf/hci/KatagiriON20> <https://dblp.org/rdf/schema#publishedIn> 'HCI (14)' } },"ASK { <https://dblp.org/rec/conf/hci/KatagiriON20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/231>  FILTER NOT EXISTS { <https://dblp.org/rec/conf/hci/KatagiriON20> <https://dblp.org/rdf/schema#title> ""Analysis of the Exposing Media Pattern that Affect Accessing Own Website"" } }",0.3175144436186997,0.7931034482758621,"(0.9206257462501526, 0.9282909035682678, 0.9244424104690552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
164,406,Wasn't the paper 'User Generated Agent: Designable Book Recommendation Robot Programmed by Children' not published by the person named Wataru Kayano?,ASK { <https://dblp.org/rec/conf/hai/KudoKSO16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/160/0081> FILTER NOT EXISTS { <https://dblp.org/rec/conf/hai/KudoKSO16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/160/0081> } },ASK { <https://dblp.org/rec/conf/hai/KudoKSO16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/160/0081> FILTER NOT EXISTS { <https://dblp.org/rec/conf/hai/KudoKSO16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/160/0081> } },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
165,407,"Have Namprempre, Chanathip and Michel Abdalla not co-authored the paper 'On the (Im)possibility of Blind Message Authentication Codes'?",ASK { <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4059> . <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/2285> FILTER NOT EXISTS { <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4059> . <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/2285> } },ASK { <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4059> . <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/2285> FILTER NOT EXISTS { <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/77/4059> . <https://dblp.org/rec/conf/ctrsa/AbdallaNN06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/2285> } },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
166,408,Was the paper 'On Existentially First-Order Definable Languages and their Relation to NP' not published by Dietrich Kuske in Electron. Colloquium Comput. Complex.?,ASK { <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/4109> . <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#publishedIn> 'Electron. Colloquium Comput. Complex.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/4109> . <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#publishedIn> 'Electron. Colloquium Comput. Complex.' } },ASK { <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/4109> . <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#publishedIn> 'Electron. Colloquium Comput. Complex.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/19/4109> . <https://dblp.org/rec/journals/eccc/ECCC-TR97-013> <https://dblp.org/rdf/schema#publishedIn> 'Electron. Colloquium Comput. Complex.' } },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
167,409,Was the paper 'Dual-grid model of MOEA/D for evolutionary constrained multiobjective optimization' not co-authored by Naoki Masuyama and H. Ishibuchi?,ASK { <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/117/7323> . <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/i/HisaoIshibuchi> FILTER NOT EXISTS { <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/117/7323> . <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/i/HisaoIshibuchi> } },ASK { <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/117/7323> . <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/i/NaokiMasuyama> FILTER NOT EXISTS { <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/117/7323> . <https://dblp.org/rec/conf/gecco/IshibuchiFMN18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/i/NaokiMasuyama> } },0.7552498655792421,0.9591836734693876,"(0.9909654855728149, 0.9907037019729614, 0.9908345937728882)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
168,410,Has Riccardo Lancellotti not published the paper 'A quantitative methodology based on component analysis to identify key users in social networks'?,ASK { <https://dblp.org/rec/journals/ijsnm/CanaliL12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/l/RiccardoLancellotti> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ijsnm/CanaliL12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/l/RiccardoLancellotti> } },ASK { <https://dblp.org/rec/journals/ijsnm/CanaliL12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/l/RiccardoLancellotti> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ijsnm/CanaliL12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/l/RiccardoLancellotti> } },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
169,411,Wasn't the paper 'On the impact of traffic statistics on quality of service for networks on chip' published by the author Gian Mario Maggio in ISCAS (3)?,ASK { <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/66/6889> . <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#publishedIn> 'ISCAS (3)' FILTER NOT EXISTS { <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/66/6889> . <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#publishedIn> 'ISCAS (3)' } },ASK { <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/66/6889> . <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#publishedIn> 'ISCAS(3)' FILTER NOT EXISTS { <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/66/6889> . <https://dblp.org/rec/conf/iscas/SantiLKMRS05> <https://dblp.org/rdf/schema#publishedIn> 'ISCAS(3)' } },0.6896191932324884,1.0,"(0.9988207817077637, 0.9988207817077637, 0.9988207817077637)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
